level1;level2;level3;level4;level5;tooltip;source;source_url;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;level
UNDEFINED;GENERAL FUND;UTILITY FRANCHISE TAX PIPED NA;;;;;;0;922388;946054;236753;995671;1142354;1146490;996101;1110771;1207592;188070;0;0;3
UNDEFINED;GENERAL FUND;ALCOHOLIC BEVERAGE CONTROL;;;;;;0;41584;67906;1074325;116993;162361;101000;112782;166667;166667;200000;222200;200000;3
UNDEFINED;GENERAL FUND;MAJOR SPECIAL PERMITS;;;;;;0;78525;79700;86140;52000;40160;50000;76240;54000;59000;72000;74160;67626;3
UNDEFINED;GENERAL FUND;MOTOR VEHICLE LICENSE FEES-AFT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;MISCELLANEOUS LICENSES & PERMI;;;;;;0;52;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;CABLE TV FRANCHISE FEE;;;;;;0;1899291;1630034;185422;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;UTILITY FRANCHISE TAX;;;;;;0;0;0;5798404;0;0;0;0;3756;0;0;0;0;3
UNDEFINED;GENERAL FUND;MOTOR VEHICLE LICENSES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;SPECIAL GRANTS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;WAKE CO - ABC;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;STATIONARY CONTAINER SERVICES;;;;;;0;132122;0;140486;0;-6900;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;STATE OF THE ECONOMY BREAKFAST;;;;;;0;27115;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;MISCELLANEOUS CHARGES;;;;;;0;174;218;120;1940;97250;1476;-8616;4477;901;201;0;0;3
UNDEFINED;GENERAL FUND;TRAFFIC SIGNS (SCHEDULE A);;;;;;0;213319;2867;0;0;0;-123;233;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;OVER SHORT WRITE OFF PROCESS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;PARKING VIOLATIONS;;;;;;0;453284;6389;297;607;0;16;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;SCRAP TIRE DISPOSAL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;OFFICER'S FEES;;;;;;0;84702;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;ENGINEERING;;;;;;0;1386;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;BUS PASSES;;;;;;0;-297;-3405;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;ORANGE ARTICLE 39 - 1% SALES;;;;;;0;2750;2837;2872;2794;2764;2767;1703;1841;1881;1990;2073;0;3
UNDEFINED;GENERAL FUND;DISTRIBUTED COUNTY TAX COLLECT;;;;;;0;-96020246;-102436866;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;WAKE COUNTY - PROPERTY TAX COL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;UTILITY SALES TAX - PIPE;;;;;;0;0;0;0;0;0;0;0;0;0;927674;746282;0;3
UNDEFINED;GENERAL FUND;WAKE ARTICE 42 - 1/2% SALES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;LOCAL OPTION SALES TAX;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;58614481;3
UNDEFINED;GENERAL FUND;INTERTEST -NC VEH;;;;;;0;0;0;0;0;0;0;0;0;76771;139559;127410;85000;3
UNDEFINED;GENERAL FUND;BL OVER SHORT PROCESS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;SALES TAX AUDIT;;;;;;0;0;0;0;-66296;0;0;-14527;-34870;0;0;0;0;3
UNDEFINED;GENERAL FUND;BID - INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CDBG NOTES RECEIVABLE FUND;DCD HOUSING GRANT CLEANUP FY13;;;;;;0;0;0;0;0;0;0;0;-1915;0;0;0;0;3
UNDEFINED;CDBG-MIXED YEARS;MISCELLANEOUS OPERATING REVENU;;;;;;415665;0;0;0;0;0;0;0;0;0;0;0;2070;3
UNDEFINED;CDBG-1998-1999;DCD HOUSING GRANT CLEANUP FY13;;;;;;0;0;0;0;0;0;0;0;-113025;0;0;0;0;3
UNDEFINED;CDBG-2005-2006;MISCELLANEOUS OPERATING REVENU;;;;;;35447;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CDBG-2005-2006;FEDERAL GRANTS;;;;;;2918074;0;0;0;0;0;0;0;0;0;0;0;-107369;3
UNDEFINED;CDBG-1998-1999;FEDERAL GRANTS;;;;;;1759000;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CDBG-2003-2004 Total;;;;;;;11716;0;0;0;0;0;0;0;1193816;0;0;0;0;2
UNDEFINED;GENERAL FUND;INTEREST ON SIDEWALK ASSESSMEN;;;;;;0;768;690;754;33;309;1087;538;315;187;566;1847;500;3
UNDEFINED;GENERAL FUND;CAPITAL FACILITIES/IMPACT FEES;;;;;;0;-4460;-30;-120;840;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;DISTRIBUTED INTEREST;;;;;;0;1167270;2458934;1943051;1145629;693589;455015;259874;58673;192811;0;2819;0;3
UNDEFINED;GENERAL FUND;TWO THIRDS BOND PROCEEDS-2005;;;;;;0;100000;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;GB - PENALTY & INTEREST;;;;;;0;0;0;0;0;0;15244;19275;33512;21492;53238;56501;55000;3
UNDEFINED;GENERAL FUND;INTEREST - FED AGENCY ISSUE;;;;;;0;-90;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;MISCELLANEOUS SALES;;;;;;0;6;500;0;90;1712;3332;5385;10601;37429;0;121;0;3
UNDEFINED;GENERAL FUND;SALE OF LAND;;;;;;0;477310;608285;18000;713500;15675;3660;0;1400;120000;29890;133930;0;3
UNDEFINED;GENERAL FUND;LAND LEASE;;;;;;0;0;0;0;0;0;0;3660;3660;3660;3660;3733;3660;3
UNDEFINED;GENERAL FUND;LOAN PAYMENTS RECEIVED AND NOT;;;;;;0;53250;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;TRANSFER FROM CIP TRAFFIC CALM;;;;;;0;0;0;0;5434;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;TRANSFER FROM STORM WATER MGMT;;;;;;0;0;0;0;0;0;0;67500;12300;0;0;0;0;3
UNDEFINED;GENERAL FUND;STREET ASSESSMENTS;;;;;;0;149440;139017;81418;98822;112377;93743;24393;51667;46258;49471;21595;25000;3
UNDEFINED;GENERAL FUND;TRANSFER FROM TRANSIT ADMINIST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;TRANSFER FROM WATER & SEWER O;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;MAYORS SUMMER YOUTH PROGRAM;;;;;;0;0;1000;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;PREMIUM ON DEBT ISSUED;;;;;;0;575834;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL FUND;DONATIONS;;;;;;0;132159;1385;3242;360;0;360;270;0;0;0;0;0;3
UNDEFINED;JUSTICE ASSISTANCE GRANTS;DISTRIBUTED INTEREST;;;;;;437;-1978;2545;0;-1379;576;-195;14;6;-26;0;0;0;3
UNDEFINED;HOME-1998-1999;DCD HOUSING GRANT CLEANUP FY13;;;;;;0;0;0;0;0;0;0;0;756753;0;0;0;0;3
UNDEFINED;HOME-2003-2004;DCD HOUSING GRANT CLEANUP FY13;;;;;;0;0;0;0;0;0;0;0;342240;0;0;0;0;3
UNDEFINED;HOME-2003-2004;REPAYMENT OF LOANS/NOTES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;HOME-2000-2001;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;HOME-2000-2001 Total;;;;;;;0;0;0;0;0;0;0;0;-338488;0;0;0;0;2
UNDEFINED;HOME-1996-1997 Total;;;;;;;0;0;0;0;0;0;0;0;280548;0;0;0;0;2
UNDEFINED;GENERAL PROJECTS FUND;CIP CONVERSION CLEANUP MAINFRA;;;;;;91123;0;0;0;0;0;0;0;0;-91123;0;0;0;3
UNDEFINED;GENERAL PROJECTS FUND;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;0;0;0;0;0;400000;0;0;3
UNDEFINED;GENERAL PROJECTS FUND;TRANSFER FROM STORM WATER MGMT;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL PROJECTS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;419093;0;0;0;0;0;0;-419093;0;1;3
UNDEFINED;GENERAL PROJECTS FUND;DISTRIBUTED INTEREST;;;;;;0;0;0;0;4343;187;3188;3730;-9736;1666;-3056;8432;0;3
UNDEFINED;GENERAL PROJECTS;CERTIFICATES OF PARTICIPATION;;;;;;4000000;0;0;0;0;0;0;0;0;0;-4000000;0;0;3
UNDEFINED;DOWNTOWN PROJECTS;INVESTMENT INCOME;;;;;;0;0;15894;21686;-37580;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL PROJECTS;INVESTMENT INCOME;;;;;;0;0;0;0;323885;0;0;0;0;0;0;0;260000;3
UNDEFINED;PARKING FACILITIES Total;;;;;;;223048;8306;49154;59986;-103366;-4122;-625;4040;-11993;-221596;-2832;1734;0;2
UNDEFINED;PARKS & REC 1A-NEW HOPE CRK IN;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DOWNTOWN REVITALIZATION PROJEC;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;PARKS & REC 2A-LITTLE LICK CRK;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;PARKS & REC 1C-NORTHEAST CREEK;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;PARKS & REC 3B-ENO NORTH IN LI;DISTRIBUTED INTEREST;;;;;;0;0;4121;2838;928;760;353;0;0;0;-9000;0;0;3
UNDEFINED;DOWNTOWN CIP FUND BALANCE;TWO THIRDS BOND PROCEEDS-2005;;;;;;0;0;0;0;0;0;0;0;312;-312;0;0;0;3
UNDEFINED;PARKING FACILITIES;DISTRIBUTED INTEREST;;;;;;0;0;11994;5568;-3482;-4122;-576;3991;-11993;1452;-2832;1734;0;3
UNDEFINED;PARKING FACILITIES;INVESTMENT INCOME;;;;;;0;8306;37160;54418;-99884;0;-49;49;0;0;0;0;0;3
UNDEFINED;PARKS & REC 3A-ENO SOUTH IN LI Total;;;;;;;0;0;12069;16441;8885;1047;1093;245;7207;126;-47114;0;0;2
UNDEFINED;DOWNTOWN CIP FUND BALANCE Total;;;;;;;0;0;0;0;593341;6977;4492;-598673;125342;-128969;-2511;0;0;2
UNDEFINED;PARKS & REC 1B-THIRD FORK CREE;DISTRIBUTED INTEREST;;;;;;0;0;8251;9032;5086;3883;1907;880;295;666;-29936;331;0;3
UNDEFINED;AMERICAN TOBACCO TRAIL-MOREHEA;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;PARKS & REC 1C-NORTHEAST CREEK;DISTRIBUTED INTEREST;;;;;;0;0;6148;11253;6436;4736;2530;1419;404;1130;-33948;1043;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM STREETS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM 3103;;;;;;0;0;0;0;0;0;1200;0;0;-1200;0;0;0;3
UNDEFINED;PARTF GRANTS;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;USA BASEBALL;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;USA BASEBALL;INVESTMENT INCOME;;;;;;0;3632;9021;9008;-21660;0;0;0;0;0;0;0;0;3
UNDEFINED;PARKS & REC 1A-NEW HOPE CRK IN Total;;;;;;;0;0;14553;11675;4587;3376;1691;855;222;743;-37634;577;0;2
UNDEFINED;C.M. HERNDON PARK FUND Total;;;;;;;0;5608;11526;1657;-15684;2566;87;29;7;26;-5822;0;0;2
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;DISTRIBUTED INTEREST;;;;;;1494;-3750;59301;-3923;-52171;8595;-1955;0;16721;3201;-27338;8603;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;INVESTMENT INCOME;;;;;;0;74270;157971;153702;-385944;34601;21416;0;0;0;-56017;0;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;REPAYMENT OF LOANS/NOTES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DEDICATED HOUSING FUND;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DEDICATED HOUSING FUND;CONTRA HOUSING LOANS REVENUES;;;;;;0;0;0;0;0;0;0;0;0;0;0;-26284;0;3
UNDEFINED;DEDICATED HOUSING FUND;AFFORDABLE HOUSING DONATIONS;;;;;;0;0;0;0;0;0;0;0;0;0;0;60000;0;3
UNDEFINED;TRANSIT INVESTMENT FUND;INVESTMENT INCOME;;;;;;0;0;21356;19130;16790;14328;0;0;0;0;0;0;0;3
UNDEFINED;DEDICATED HOUSING FUND;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;COMMUNITY PLANNING PROJECT GRA Total;;;;;;;257;2254;383;0;0;0;0;-2891;-4;0;0;0;0;2
UNDEFINED;DEDICATED HOUSING FUND Total;;;;;;;0;0;0;0;0;0;0;0;2352078;2432091;2465281;3859710;5580155;2
UNDEFINED;BUSINESS IMPROVEMENT DISTRICT;DUR CO CIVIL PENALTY;;;;;;0;0;0;0;0;0;0;0;-143;-608;-1070;-819;0;3
UNDEFINED;HUMAN RELATIONS GRANT FUNDS;DISTRIBUTED INTEREST;;;;;;7171;4096;0;10092;20647;4382;1135;884;-2880;0;0;0;0;3
UNDEFINED;TRANSPORTATION GRANTS FUND;CONVERSION CLEANUP FY 2012;;;;;;29524;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;BUSINESS IMPROVEMENT DISTRICT;TRANSFERS FROM RESERVES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MISCELLANEOUS GRANTS FUND;CONVERSION CLEANUP FY 2012;;;;;;-3165;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DEDICATED HOUSING FUND;CURRENT YEAR'S LEVY;;;;;;0;0;0;0;0;0;0;0;2352078;2320786;2297085;2346201;2749320;3
UNDEFINED;HUMAN RELATIONS GRANT FUNDS;GRANTS CLOSE OUT 2012;;;;;;0;0;0;0;0;0;0;-2344;0;0;0;0;0;3
UNDEFINED;CD-ESCROW ACCOUNT;MISCELLANEOUS NON-OPERATING RE;;;;;;0;0;0;0;0;0;40639;0;0;0;0;0;0;3
UNDEFINED;INSPECTION;MISCELLANEOUS OPERATING REVENU;;;;;;0;0;0;0;0;0;0;0;0;0;0;25;0;3
UNDEFINED;CD-ESCROW ACCOUNT Total;;;;;;;0;0;0;0;0;0;40639;0;0;0;0;0;0;2
UNDEFINED;EMERGENCY TELEPHONE SYSTEM FUN;DISTRIBUTED INTEREST;;;;;;0;0;31504;11278;24163;17825;9126;5786;932;2630;938;580;3000;3
UNDEFINED;CULTURAL MASTER PLAN GRANT FUN;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CULTURAL MASTER PLAN GRANT FUN;DISTRIBUTED INTEREST;;;;;;0;0;6349;4895;2101;3732;1797;972;-18043;455;362;510;0;3
UNDEFINED;JUSTICE ASSISTANCE GRANTS;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;DOWNTOWN BUSINESS ASSISTANCE F;DISTRIBUTED INTEREST;;;;;;0;0;12860;10865;4750;2755;0;0;0;0;0;0;0;3
UNDEFINED;PRIVATE GRANTS FOR PUBLIC SAFE;DISTRIBUTED INTEREST;;;;;;0;0;402;0;-545;199;-59;6;0;-2;0;0;0;3
UNDEFINED;PUBL SAFETY-RECOVERY ACT 2009;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;48;-48;0;0;0;0;0;0;3
UNDEFINED;PRIVATE GRANTS FOR PUBLIC SAFE;TOWN OF CHAPEL HILL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MISCELLANEOUS PUBLIC SAFETY GR;DISTRIBUTED INTEREST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;2014 HALLOWEEN GRANT;TOWN OF CHAPEL HILL;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM THE GENERAL FUND;;;;;;0;0;0;0;0;292;0;0;634603;-134895;249137;-702715;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;TRANSFERS FROM 911 SURCHAGE FU;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER FROM GEN CAP PROJECT;;;;;;0;0;0;0;0;0;31687;0;0;-31687;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TWO THIRDS BONDS PROCEEDS 2008;;;;;;0;0;0;0;0;0;0;0;909;-909;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;TRANSFER IN - OTHER SRF;;;;;;0;0;0;0;0;0;0;0;75568;-75568;0;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;2013 AB LOBS;;;;;;0;0;0;0;0;0;0;0;0;5798;-5798;0;0;3
UNDEFINED;GENERAL CIP FUND BALANCE;2009 LOBS;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GENERAL CAPITAL PROJECTS FUND Total;;;;;;;1944806;70520;217272;149780;-438114;43196;19461;0;16721;-1940111;-83355;8603;0;2
UNDEFINED;GENERAL PROJECTS;TRANSFER FROM CIP GEN SERVICES;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;2005 AB COPS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;800000;0;0;3
UNDEFINED;GENERAL PROJECTS;TRANSFER FROM 3114;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MUNICIPAL BLG CIP FUND BALANCE;TRIANGLE TRANSIT AUTHORITY (TT;;;;;;0;0;0;0;0;0;0;0;1;-1;0;0;0;3
UNDEFINED;AFFORDABLE HOUSING NOTES RECEI;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;TRAFFIC SIGNAL SYSTEM UPGRADE;CIP CONVERSION CLEANUP MAINFRA;;;;;;7120;0;0;0;0;0;0;0;0;-7120;0;0;0;3
UNDEFINED;CEMETERY PROJECTS FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CEMETERY PROJECTS FUND;DISTRIBUTED INTEREST;;;;;;0;-192;1030;1069;-1815;525;261;146;-986;21;68;1095;0;3
UNDEFINED;AFFORDABLE HOUSING FUND;TRANSFER FROM DEDICATED HSG;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;AFFORDABLE HOUSING NOTES RECEI;PRIOR PERIOD ADJ;;;;;;0;0;0;0;0;0;0;0;0;0;0;63639;0;3
UNDEFINED;2009 LOBS;CERTIFICATES OF PARTICIPATION;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;GEN PROJECTS-CITY MGR Total;;;;;;;0;0;0;0;25000;0;0;0;0;0;0;0;0;2
UNDEFINED;SIDEWALK CONSTRUCTION FUND;DISTRIBUTED INTEREST;;;;;;0;-105;2470;0;-2365;0;3698;0;-4426;3071;-1555;8541;0;3
UNDEFINED;STREET CIP FUND BALANCE;LOANS & AGREEMENTS WITH THE ST;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;TRANSPORTATION GRANT CIP;CAP. FACIL./IMPACT FEES STREET;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;TRANSPORTATION GRANT CIP;FEDERAL PASSED THRU STATE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;19632319;3
UNDEFINED;MULTIMODAL TRANSPORTATION CENT;INVESTMENT INCOME;;;;;;0;19707;2762;0;-22469;0;0;0;0;0;0;0;0;3
UNDEFINED;STREET PAVING FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;MISC THOROUGHFARE PROJECTS FUN;MISC CIP REVENUE;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;TRAFFIC CALMING PROJECTS FUND Total;;;;;;;0;11489;47162;34635;-98075;0;0;0;0;0;5037;2579;0;2
UNDEFINED;OPEN SPACE-SOUTHWEST-ZONE 1;DISTRIBUTED INTEREST;;;;;;0;-3513;33637;37686;21054;5965;4820;2951;840;2956;3061;3460;3000;3
UNDEFINED;STREET-SOUTHWEST-IMPACT FEES;TRANSFER FROM CIP TRANSPORTAT;;;;;;0;0;0;0;0;0;0;0;238424;0;0;0;0;3
UNDEFINED;NC 147/BICYCLE/PEDESTRIAN BRID;DISTRIBUTED INTEREST;;;;;;0;0;0;0;2064;-702;0;0;0;24;-1386;0;0;3
UNDEFINED;STREET CIP FUND BALANCE;TRANSFER FROM CIP ST RESURFACE;;;;;;0;0;0;0;0;0;0;0;1079;-1079;0;0;0;3
UNDEFINED;OPEN SPACE-EAST-ZONE 2;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;RECREATION-EAST-ZONE 2;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STREET-NORTH-ZONE 3;DISTRIBUTED INTEREST;;;;;;0;-21568;180965;194166;104316;54442;29408;16526;4048;15335;16455;25301;15000;3
UNDEFINED;STREET-SOUTHWEST-ZONE 1;TRANSFER FROM CIP TRANSP;;;;;;0;0;0;0;0;0;0;0;0;277083;0;0;0;3
UNDEFINED;STREET CIP FUND BALANCE Total;;;;;;;0;0;0;0;651695;-220620;23332;-236663;1035633;-481915;-210845;-47672;0;2
UNDEFINED;TRANS-RECOVERY ACT 2009 Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;WATER & SEWER CONSTRUCTION FUN;TRANSFER FROM DISPOSAL SERVICE;;;;;;0;0;0;0;0;0;0;0;0;3410211;-3406394;0;0;3
UNDEFINED;WATER & SEWER CONSTRUCTION FUN;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;5076688;0;-5076688;0;0;3
UNDEFINED;WATER & SEWER CONSTRUCTION FUN;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STORMWATER CAPITAL IMPROVEMENT;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;WATER & SEWER CONSTRUCTION FUN;TRANSFER FROM WATERSHED;;;;;;0;0;0;0;0;0;0;0;0;0;0;92000;0;3
UNDEFINED;OPEN SPACE-NORTH-ZONE 3;DISTRIBUTED INTEREST;;;;;;0;-2043;15583;17083;10130;5870;3823;1715;332;986;1902;3203;1000;3
UNDEFINED;SOUTH DURHAM WRF CAPITAL FACIL Total;;;;;;;0;-3130;32276;33909;21748;25588;17388;13268;1533;18470;17368;19497;18000;2
UNDEFINED;SOLDWASTE DISPOSAL CAPITAL Total;;;;;;;0;0;0;0;0;0;0;47;249;0;0;0;0;2
UNDEFINED;WATERSHED PROTECTION Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;STORM WATER FLEET Total;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;2
UNDEFINED;LEO SPECIAL SEPARATION ALLOWAN;DISTRIBUTED INTEREST;;;;;;0;-16552;104923;90887;35340;27487;14847;7646;2322;4983;3506;0;0;3
UNDEFINED;CEMETERY PERPETUAL CARE FUND;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;IMMUNITY WAIVER RESERVE FUND;INVESTMENT EARNINGS DISTRIBUTI;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;POST EMPLOYMENT BENEFITS;OPEB CITY CONTRIBUTION;;;;;;0;0;0;413712;54612;-335;0;0;0;-3910;-7110;0;0;3
UNDEFINED;CEMETERY PERPETUAL CARE FUND;INVESTMENT INCOME;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;CEMETERY PERPETUAL CARE FUND Total;;;;;;;0;37870;82613;89052;46741;33708;16804;8573;2356;6814;6401;0;0;2
UNDEFINED;CLAIMS PAYMENT FUND Total;;;;;;;0;3850;33203;41343;72559;139973;102580;842625;71368;133876;96251;129248;682984;2
UNDEFINED;ASSET PROTECTION FUND Total;;;;;;;0;42839;352128;328831;179176;73349;0;0;0;0;0;0;0;2
UNDEFINED;STORM WATER MANAGEMENT;MISCELLANEOUS OPERATING REVENU;;;;;;0;5860;0;0;0;44007;104;-104;0;0;0;0;0;3
UNDEFINED;DISPOSAL SERVICES FUND;OVER SHORT WRITE OFF PROCESS;;;;;;0;0;0;0;0;0;-99473;-62154;0;0;0;614;0;3
UNDEFINED;DISPOSAL SERVICES FUND;APPROPRIATIONS FROM FUND BALAN;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;3
UNDEFINED;STORM WATER MANAGEMENT;OVER SHORT WRITE OFF PROCESS;;;;;;0;0;0;0;0;-260396;0;22;22;0;0;0;0;3
UNDEFINED;NONBUDGETARY EXPENSES;STORM WATER FEES;;;;;;0;18314;15705;35723;0;0;23773;74460;112125;118103;113410;85422;0;3
